lr-Adam,step,training_loss,pred_loss,update_loss,epoch,val_loss,val_loss_pred,val_loss_update,val_rmse,test_loss,test_rmse,test_var_pit,test_crps,test_ignorance,test_int_score,int_coverage,int_med_width,int_av_width
,3535,,,,16,-4833.6904296875,-4810.2685546875,-23421.607421875,38.57593536376953,,,,,,,,,
0.001,3539,,,,,,,,,,,,,,,,,
,3539,-153.23037719726562,-152.55819702148438,-672.1775512695312,17,,,,,,,,,,,,,
0.001,3559,,,,,,,,,,,,,,,,,
,3559,-163.3047332763672,-162.59323120117188,-711.50830078125,17,,,,,,,,,,,,,
0.001,3579,,,,,,,,,,,,,,,,,
,3579,-247.1114044189453,-246.28970336914062,-821.7054443359375,17,,,,,,,,,,,,,
0.001,3599,,,,,,,,,,,,,,,,,
,3599,-85.4866714477539,-84.9029541015625,-583.717529296875,17,,,,,,,,,,,,,
0.001,3619,,,,,,,,,,,,,,,,,
,3619,-106.373291015625,-105.4620361328125,-911.2529296875,17,,,,,,,,,,,,,
0.001,3639,,,,,,,,,,,,,,,,,
,3639,-39.47208786010742,-38.869903564453125,-602.184814453125,17,,,,,,,,,,,,,
,3639,,,,17,-4880.75,-4857.49853515625,-23251.6875,38.6933479309082,,,,,,,,,
0.001,3659,,,,,,,,,,,,,,,,,
,3659,46.70611572265625,47.264556884765625,-558.4395141601562,17,,,,,,,,,,,,,
0.001,3679,,,,,,,,,,,,,,,,,
,3679,-69.44074249267578,-68.74874114990234,-692.0015869140625,17,,,,,,,,,,,,,
0.001,3699,,,,,,,,,,,,,,,,,
,3699,-134.78057861328125,-133.86788940429688,-912.6881103515625,17,,,,,,,,,,,,,
0.001,3719,,,,,,,,,,,,,,,,,
,3719,-77.73332214355469,-77.11495208740234,-618.367919921875,17,,,,,,,,,,,,,
0.001,3739,,,,,,,,,,,,,,,,,
,3739,-139.52471923828125,-138.71434020996094,-810.3773193359375,17,,,,,,,,,,,,,
,3743,,,,17,-4846.69677734375,-4823.58447265625,-23112.38671875,38.518280029296875,,,,,,,,,
0.001,3759,,,,,,,,,,,,,,,,,
,3759,79.38844299316406,80.01824188232422,-629.7962646484375,18,,,,,,,,,,,,,
0.001,3779,,,,,,,,,,,,,,,,,
,3779,-145.84951782226562,-145.11941528320312,-730.10693359375,18,,,,,,,,,,,,,
0.001,3799,,,,,,,,,,,,,,,,,
,3799,-18.298433303833008,-17.714977264404297,-583.4560546875,18,,,,,,,,,,,,,
0.001,3819,,,,,,,,,,,,,,,,,
,3819,-118.63133239746094,-117.7589340209961,-872.402099609375,18,,,,,,,,,,,,,
0.001,3839,,,,,,,,,,,,,,,,,
,3839,-41.38157272338867,-40.65196990966797,-729.6043701171875,18,,,,,,,,,,,,,
,3847,,,,18,-4849.1318359375,-4826.166015625,-22965.474609375,38.682838439941406,,,,,,,,,
0.001,3859,,,,,,,,,,,,,,,,,
,3859,101.74095916748047,102.43132019042969,-690.3615112304688,18,,,,,,,,,,,,,
0.001,3879,,,,,,,,,,,,,,,,,
,3879,-6.6336493492126465,-6.061071395874023,-572.5777587890625,18,,,,,,,,,,,,,
0.001,3899,,,,,,,,,,,,,,,,,
,3899,-110.98368072509766,-110.06396484375,-919.71923828125,18,,,,,,,,,,,,,
0.001,3919,,,,,,,,,,,,,,,,,
,3919,-199.0560302734375,-198.21304321289062,-842.9873046875,18,,,,,,,,,,,,,
0.001,3939,,,,,,,,,,,,,,,,,
,3939,-151.2183074951172,-150.52569580078125,-692.60595703125,18,,,,,,,,,,,,,
,3951,,,,18,-4852.400390625,-4829.25732421875,-23143.962890625,38.610355377197266,,,,,,,,,
0.001,3959,,,,,,,,,,,,,,,,,
,3959,101.70289611816406,102.35919189453125,-656.29345703125,19,,,,,,,,,,,,,
0.001,3979,,,,,,,,,,,,,,,,,
,3979,-155.220947265625,-154.43177795410156,-789.1708374023438,19,,,,,,,,,,,,,
0.001,3999,,,,,,,,,,,,,,,,,
,3999,-138.86846923828125,-138.12750244140625,-740.9722290039062,19,,,,,,,,,,,,,
0.001,4019,,,,,,,,,,,,,,,,,
,4019,-242.28318786621094,-241.38807678222656,-895.1082153320312,19,,,,,,,,,,,,,
0.001,4039,,,,,,,,,,,,,,,,,
,4039,-81.5703353881836,-80.78048706054688,-789.8489379882812,19,,,,,,,,,,,,,
,4055,,,,19,-4932.5390625,-4908.9638671875,-23575.642578125,38.60890197753906,,,,,,,,,
0.001,4059,,,,,,,,,,,,,,,,,
,4059,4.837522506713867,5.506465911865234,-668.943603515625,19,,,,,,,,,,,,,
0.001,4079,,,,,,,,,,,,,,,,,
,4079,-118.07466888427734,-117.24063873291016,-834.0299682617188,19,,,,,,,,,,,,,
0.001,4099,,,,,,,,,,,,,,,,,
,4099,-168.1616973876953,-167.24998474121094,-911.713623046875,19,,,,,,,,,,,,,
0.001,4119,,,,,,,,,,,,,,,,,
,4119,-1.7438850402832031,-1.279902458190918,-463.9825439453125,19,,,,,,,,,,,,,
0.001,4139,,,,,,,,,,,,,,,,,
,4139,-20.380002975463867,-19.705331802368164,-674.6707153320312,19,,,,,,,,,,,,,
0.001,4159,,,,,,,,,,,,,,,,,
,4159,-68.99528503417969,-68.49886322021484,-496.4210205078125,19,,,,,,,,,,,,,
,4159,,,,19,-4875.814453125,-4852.65185546875,-23162.419921875,38.53655242919922,,,,,,,,,
0.001,4179,,,,,,,,,,,,,,,,,
,4179,-51.963218688964844,-51.37744903564453,-585.7713012695312,20,,,,,,,,,,,,,
0.001,4199,,,,,,,,,,,,,,,,,
,4199,-130.15553283691406,-129.41673278808594,-738.7931518554688,20,,,,,,,,,,,,,
0.001,4219,,,,,,,,,,,,,,,,,
,4219,52.142112731933594,52.704315185546875,-562.20166015625,20,,,,,,,,,,,,,
0.001,4239,,,,,,,,,,,,,,,,,
,4239,135.0833740234375,135.64434814453125,-560.9798583984375,20,,,,,,,,,,,,,
0.001,4259,,,,,,,,,,,,,,,,,
,4259,-186.96852111816406,-186.3077850341797,-660.74169921875,20,,,,,,,,,,,,,
,4263,,,,20,-4923.193359375,-4899.81884765625,-23374.365234375,38.65708541870117,,,,,,,,,
0.001,4279,,,,,,,,,,,,,,,,,
,4279,-71.9967041015625,-71.26628112792969,-730.41943359375,20,,,,,,,,,,,,,
0.001,4299,,,,,,,,,,,,,,,,,
,4299,-266.970947265625,-266.1128845214844,-858.0755004882812,20,,,,,,,,,,,,,
0.001,4319,,,,,,,,,,,,,,,,,
,4319,31.101093292236328,31.55642318725586,-455.3296203613281,20,,,,,,,,,,,,,
0.001,4339,,,,,,,,,,,,,,,,,
,4339,-60.15391159057617,-59.35063552856445,-803.2772216796875,20,,,,,,,,,,,,,
0.001,4359,,,,,,,,,,,,,,,,,
,4359,-193.98593139648438,-193.31460571289062,-671.3214721679688,20,,,,,,,,,,,,,
,4367,,,,20,-4898.70703125,-4875.37841796875,-23328.66015625,38.53964614868164,,,,,,,,,
0.001,4379,,,,,,,,,,,,,,,,,
,4379,-115.49185180664062,-114.85298919677734,-638.86376953125,21,,,,,,,,,,,,,
0.001,4399,,,,,,,,,,,,,,,,,
,4399,-166.4886932373047,-165.69769287109375,-790.99755859375,21,,,,,,,,,,,,,
0.001,4419,,,,,,,,,,,,,,,,,
,4419,1.9240480661392212,2.5169143676757812,-592.8662719726562,21,,,,,,,,,,,,,
0.001,4439,,,,,,,,,,,,,,,,,
,4439,19.376747131347656,20.003955841064453,-627.2077026367188,21,,,,,,,,,,,,,
0.001,4459,,,,,,,,,,,,,,,,,
,4459,-194.433837890625,-193.67718505859375,-756.6470947265625,21,,,,,,,,,,,,,
,4471,,,,21,-4919.06005859375,-4895.90087890625,-23158.98828125,38.70615005493164,,,,,,,,,
0.001,4479,,,,,,,,,,,,,,,,,
,4479,-80.99968719482422,-80.33455657958984,-665.12744140625,21,,,,,,,,,,,,,
0.001,4499,,,,,,,,,,,,,,,,,
,4499,12.714264869689941,13.365558624267578,-651.2935791015625,21,,,,,,,,,,,,,
0.001,4519,,,,,,,,,,,,,,,,,
,4519,-186.07052612304688,-185.35304260253906,-717.487060546875,21,,,,,,,,,,,,,
0.001,4539,,,,,,,,,,,,,,,,,
,4539,-137.4961700439453,-136.6282958984375,-867.8695678710938,21,,,,,,,,,,,,,
0.001,4559,,,,,,,,,,,,,,,,,
,4559,-108.9415512084961,-108.2633285522461,-678.223388671875,21,,,,,,,,,,,,,
,4575,,,,21,-4894.69775390625,-4871.7705078125,-22927.33203125,38.51388168334961,,,,,,,,,
0.001,4579,,,,,,,,,,,,,,,,,
,4579,-116.74353790283203,-116.0780258178711,-665.5133056640625,22,,,,,,,,,,,,,
0.001,4599,,,,,,,,,,,,,,,,,
,4599,-210.8524627685547,-210.1184844970703,-733.98095703125,22,,,,,,,,,,,,,
0.001,4619,,,,,,,,,,,,,,,,,
,4619,-234.5325469970703,-233.72674560546875,-805.8003540039062,22,,,,,,,,,,,,,
0.001,4639,,,,,,,,,,,,,,,,,
,4639,-103.48714447021484,-102.8944091796875,-592.73388671875,22,,,,,,,,,,,,,
0.001,4659,,,,,,,,,,,,,,,,,
,4659,-90.1751480102539,-89.26730346679688,-907.8417358398438,22,,,,,,,,,,,,,
0.001,4679,,,,,,,,,,,,,,,,,
,4679,-46.81410598754883,-46.1948127746582,-619.2916870117188,22,,,,,,,,,,,,,
,4679,,,,22,-4936.1103515625,-4913.138671875,-22971.685546875,38.59564971923828,,,,,,,,,
0.001,4699,,,,,,,,,,,,,,,,,
,4699,70.6873550415039,71.24126434326172,-553.9088134765625,22,,,,,,,,,,,,,
0.001,4719,,,,,,,,,,,,,,,,,
,4719,-98.71827697753906,-98.01678466796875,-701.4884643554688,22,,,,,,,,,,,,,
0.001,4739,,,,,,,,,,,,,,,,,
,4739,-168.6925506591797,-167.75843811035156,-934.1141357421875,22,,,,,,,,,,,,,
0.001,4759,,,,,,,,,,,,,,,,,
,4759,-100.47723388671875,-99.85812377929688,-619.111083984375,22,,,,,,,,,,,,,
0.001,4779,,,,,,,,,,,,,,,,,
,4779,-123.18395233154297,-122.37283325195312,-811.1181640625,22,,,,,,,,,,,,,
,4783,,,,22,-4904.09423828125,-4880.79736328125,-23296.96875,38.473907470703125,,,,,,,,,
0.001,4799,,,,,,,,,,,,,,,,,
,4799,74.86663055419922,75.49345397949219,-626.8236083984375,23,,,,,,,,,,,,,
0.001,4819,,,,,,,,,,,,,,,,,
,4819,-149.663818359375,-148.90786743164062,-755.9437255859375,23,,,,,,,,,,,,,
0.001,4839,,,,,,,,,,,,,,,,,
,4839,-55.778465270996094,-55.189697265625,-588.7695922851562,23,,,,,,,,,,,,,
0.001,4859,,,,,,,,,,,,,,,,,
,4859,-120.78262329101562,-119.89555358886719,-887.06591796875,23,,,,,,,,,,,,,
0.001,4879,,,,,,,,,,,,,,,,,
,4879,-58.643272399902344,-57.917091369628906,-726.17919921875,23,,,,,,,,,,,,,
,4887,,,,23,-4972.9560546875,-4949.640625,-23315.16015625,38.66733169555664,,,,,,,,,
0.001,4899,,,,,,,,,,,,,,,,,
,4899,96.14434051513672,96.84100341796875,-696.6629638671875,23,,,,,,,,,,,,,
0.001,4919,,,,,,,,,,,,,,,,,
,4919,-34.59613037109375,-34.03229522705078,-563.8360595703125,23,,,,,,,,,,,,,
0.001,4939,,,,,,,,,,,,,,,,,
,4939,-115.1966781616211,-114.26887512207031,-927.802978515625,23,,,,,,,,,,,,,
0.001,4959,,,,,,,,,,,,,,,,,
,4959,-146.64108276367188,-145.78140258789062,-859.675537109375,23,,,,,,,,,,,,,
0.001,4979,,,,,,,,,,,,,,,,,
,4979,-152.07888793945312,-151.37313842773438,-705.7544555664062,23,,,,,,,,,,,,,
,4991,,,,23,-4911.279296875,-4888.14013671875,-23139.078125,38.55778884887695,,,,,,,,,
0.001,4999,,,,,,,,,,,,,,,,,
,4999,58.29401779174805,58.967193603515625,-673.1748657226562,24,,,,,,,,,,,,,
0.001,5019,,,,,,,,,,,,,,,,,
,5019,-189.54014587402344,-188.75604248046875,-784.0969848632812,24,,,,,,,,,,,,,
0.001,5039,,,,,,,,,,,,,,,,,
,5039,-154.47088623046875,-153.7200927734375,-750.7906494140625,24,,,,,,,,,,,,,
0.001,5059,,,,,,,,,,,,,,,,,
,5059,-218.48431396484375,-217.57046508789062,-913.8551025390625,24,,,,,,,,,,,,,
0.001,5079,,,,,,,,,,,,,,,,,
,5079,-38.937225341796875,-38.13380432128906,-803.42236328125,24,,,,,,,,,,,,,
,5095,,,,24,-4941.03173828125,-4917.8203125,-23212.1171875,38.676002502441406,,,,,,,,,
0.001,5099,,,,,,,,,,,,,,,,,
,5099,29.5203800201416,30.189653396606445,-669.2734375,24,,,,,,,,,,,,,
0.001,5119,,,,,,,,,,,,,,,,,
,5119,-125.69873809814453,-124.88762664794922,-811.1129150390625,24,,,,,,,,,,,,,
0.001,5139,,,,,,,,,,,,,,,,,
,5139,-178.94065856933594,-178.01893615722656,-921.7210693359375,24,,,,,,,,,,,,,
0.001,5159,,,,,,,,,,,,,,,,,
,5159,-16.995512008666992,-16.533321380615234,-462.19061279296875,24,,,,,,,,,,,,,
0.001,5179,,,,,,,,,,,,,,,,,
,5179,-33.7548942565918,-33.071895599365234,-682.9974365234375,24,,,,,,,,,,,,,
0.001,5199,,,,,,,,,,,,,,,,,
,5199,-57.01042938232422,-56.45798873901367,-552.4422607421875,24,,,,,,,,,,,,,
,5199,,,,24,-4934.59228515625,-4911.0341796875,-23557.962890625,38.520355224609375,,,,,,,,,
0.001,5219,,,,,,,,,,,,,,,,,
,5219,-65.03846740722656,-64.46463775634766,-573.829833984375,25,,,,,,,,,,,,,
0.001,5239,,,,,,,,,,,,,,,,,
,5239,-176.0034942626953,-175.2399444580078,-763.546142578125,25,,,,,,,,,,,,,
0.001,5259,,,,,,,,,,,,,,,,,
,5259,17.956083297729492,18.503826141357422,-547.7427978515625,25,,,,,,,,,,,,,
0.001,5279,,,,,,,,,,,,,,,,,
,5279,133.7064666748047,134.30557250976562,-599.1097412109375,25,,,,,,,,,,,,,
0.001,5299,,,,,,,,,,,,,,,,,
,5299,-151.71669006347656,-151.07861328125,-638.0804443359375,25,,,,,,,,,,,,,
,5303,,,,25,-4902.59326171875,-4879.970703125,-22622.73828125,38.65444564819336,,,,,,,,,
0.001,5319,,,,,,,,,,,,,,,,,
,5319,-114.3945083618164,-113.64257049560547,-751.93896484375,25,,,,,,,,,,,,,
0.001,5339,,,,,,,,,,,,,,,,,
,5339,-273.6158752441406,-272.7668151855469,-849.0516357421875,25,,,,,,,,,,,,,
0.001,5359,,,,,,,,,,,,,,,,,
,5359,76.09135437011719,76.56952667236328,-478.1749267578125,25,,,,,,,,,,,,,
0.001,5379,,,,,,,,,,,,,,,,,
,5379,-63.975650787353516,-63.209068298339844,-766.5835571289062,25,,,,,,,,,,,,,
0.001,5399,,,,,,,,,,,,,,,,,
,5399,-180.7897491455078,-180.13706970214844,-652.6839599609375,25,,,,,,,,,,,,,
,5407,,,,25,-4901.4560546875,-4877.7734375,-23682.3515625,38.51299285888672,,,,,,,,,
0.001,5419,,,,,,,,,,,,,,,,,
,5419,-83.59420013427734,-82.96285247802734,-631.349609375,26,,,,,,,,,,,,,
0.001,5439,,,,,,,,,,,,,,,,,
,5439,-168.92840576171875,-168.14114379882812,-787.2594604492188,26,,,,,,,,,,,,,
0.001,5459,,,,,,,,,,,,,,,,,
,5459,21.236581802368164,21.832725524902344,-596.143310546875,26,,,,,,,,,,,,,
0.001,5479,,,,,,,,,,,,,,,,,
,5479,2.626863956451416,3.248027801513672,-621.1638793945312,26,,,,,,,,,,,,,
0.001,5499,,,,,,,,,,,,,,,,,
,5499,-179.00985717773438,-178.21522521972656,-794.6302490234375,26,,,,,,,,,,,,,
,5511,,,,26,-4938.25439453125,-4915.19580078125,-23058.416015625,38.61269760131836,,,,,,,,,
0.001,5519,,,,,,,,,,,,,,,,,
,5519,-57.47243118286133,-56.79759216308594,-674.8385620117188,26,,,,,,,,,,,,,
0.001,5539,,,,,,,,,,,,,,,,,
,5539,23.94667625427246,24.598575592041016,-651.89990234375,26,,,,,,,,,,,,,
0.001,5559,,,,,,,,,,,,,,,,,
,5559,-179.25656127929688,-178.53466796875,-721.8903198242188,26,,,,,,,,,,,,,
0.001,5579,,,,,,,,,,,,,,,,,
,5579,-166.51718139648438,-165.64576721191406,-871.416748046875,26,,,,,,,,,,,,,
0.001,5599,,,,,,,,,,,,,,,,,
,5599,-124.70197296142578,-123.99716186523438,-704.8118286132812,26,,,,,,,,,,,,,
,5615,,,,26,-4931.8291015625,-4908.1513671875,-23677.873046875,38.4965934753418,,,,,,,,,
0.001,5619,,,,,,,,,,,,,,,,,
,5619,-140.10690307617188,-139.41062927246094,-696.2733154296875,27,,,,,,,,,,,,,
0.001,5639,,,,,,,,,,,,,,,,,
,5639,-196.75660705566406,-196.02818298339844,-728.4205322265625,27,,,,,,,,,,,,,
0.001,5659,,,,,,,,,,,,,,,,,
,5659,-217.85865783691406,-217.0358428955078,-822.8130493164062,27,,,,,,,,,,,,,
0.001,5679,,,,,,,,,,,,,,,,,
,5679,-78.67601013183594,-78.0763931274414,-599.616455078125,27,,,,,,,,,,,,,
0.001,5699,,,,,,,,,,,,,,,,,
,5699,-43.62499237060547,-42.714412689208984,-910.5809326171875,27,,,,,,,,,,,,,
0.001,5719,,,,,,,,,,,,,,,,,
,5719,-34.491302490234375,-33.873390197753906,-617.9103393554688,27,,,,,,,,,,,,,
,5719,,,,27,-4968.322265625,-4944.845703125,-23476.177734375,38.56856918334961,,,,,,,,,
0.001,5739,,,,,,,,,,,,,,,,,
,5739,64.7723159790039,65.31494140625,-542.6234130859375,27,,,,,,,,,,,,,
0.001,5759,,,,,,,,,,,,,,,,,
,5759,-72.32391357421875,-71.63540649414062,-688.5057373046875,27,,,,,,,,,,,,,
0.001,5779,,,,,,,,,,,,,,,,,
,5779,-158.5181884765625,-157.6046142578125,-913.57470703125,27,,,,,,,,,,,,,
0.001,5799,,,,,,,,,,,,,,,,,
,5799,-108.53244018554688,-107.91346740722656,-618.974365234375,27,,,,,,,,,,,,,
0.001,5819,,,,,,,,,,,,,,,,,
,5819,-169.85552978515625,-169.025390625,-830.1377563476562,27,,,,,,,,,,,,,
,5823,,,,27,-4907.90380859375,-4884.37158203125,-23532.2734375,38.462181091308594,,,,,,,,,
0.001,5839,,,,,,,,,,,,,,,,,
,5839,94.54041290283203,95.17478942871094,-634.37841796875,28,,,,,,,,,,,,,
0.001,5859,,,,,,,,,,,,,,,,,
,5859,-164.2704620361328,-163.50086975097656,-769.5950927734375,28,,,,,,,,,,,,,
0.001,5879,,,,,,,,,,,,,,,,,
,5879,-51.93689727783203,-51.32917785644531,-607.7189331054688,28,,,,,,,,,,,,,
0.001,5899,,,,,,,,,,,,,,,,,
,5899,-101.47970581054688,-100.6028823852539,-876.8232421875,28,,,,,,,,,,,,,
0.001,5919,,,,,,,,,,,,,,,,,
,5919,-2.181636095046997,-1.465677261352539,-715.9588623046875,28,,,,,,,,,,,,,
,5927,,,,28,-4917.34375,-4894.5205078125,-22823.341796875,38.716060638427734,,,,,,,,,
,5928,,,,23,,,,,-0.09912123531103134,38.75537109375,0.07194700768861818,0.12390533089637756,0.09912122240764562,189.86007690429688,0.9514441790971158,120.64918518066406,147.30361938476562
0.01,19,,,,,,,,,,,,,,,,,
,19,909.1495971679688,908.1734619140625,976.1372680664062,0,,,,,,,,,,,,,
0.01,39,,,,,,,,,,,,,,,,,
,39,252.59744262695312,252.58642578125,11.01163101196289,0,,,,,,,,,,,,,
0.01,59,,,,,,,,,,,,,,,,,
,59,131.07278442382812,131.25283813476562,-180.05279541015625,0,,,,,,,,,,,,,
0.01,79,,,,,,,,,,,,,,,,,
,79,234.7279052734375,235.08944702148438,-361.535400390625,0,,,,,,,,,,,,,
0.01,99,,,,,,,,,,,,,,,,,
,99,502.1990966796875,502.40130615234375,-202.197509765625,0,,,,,,,,,,,,,
,103,,,,0,-323.4971618652344,-309.8550109863281,-13642.1806640625,43.350982666015625,,,,,,,,,
0.01,119,,,,,,,,,,,,,,,,,
,119,220.13719177246094,220.41357421875,-276.37799072265625,0,,,,,,,,,,,,,
0.01,139,,,,,,,,,,,,,,,,,
,139,19.973772048950195,20.527301788330078,-553.5298461914062,0,,,,,,,,,,,,,
0.01,159,,,,,,,,,,,,,,,,,
,159,135.0810546875,135.48300170898438,-401.95184326171875,0,,,,,,,,,,,,,
0.01,179,,,,,,,,,,,,,,,,,
,179,87.65677642822266,88.16861724853516,-511.8374328613281,0,,,,,,,,,,,,,
0.01,199,,,,,,,,,,,,,,,,,
,199,-70.45980072021484,-69.8614273071289,-598.3757934570312,0,,,,,,,,,,,,,
,207,,,,0,-2646.9443359375,-2629.3125,-17631.86328125,40.31449508666992,,,,,,,,,
0.01,219,,,,,,,,,,,,,,,,,
,219,83.81366729736328,84.35748291015625,-543.8121337890625,1,,,,,,,,,,,,,
0.01,239,,,,,,,,,,,,,,,,,
,239,182.7435302734375,183.3986358642578,-655.1019287109375,1,,,,,,,,,,,,,
0.01,259,,,,,,,,,,,,,,,,,
,259,-11.710400581359863,-11.150165557861328,-560.2347412109375,1,,,,,,,,,,,,,
0.01,279,,,,,,,,,,,,,,,,,
,279,39.8087158203125,40.356807708740234,-548.09130859375,1,,,,,,,,,,,,,
0.01,299,,,,,,,,,,,,,,,,,
,299,-48.70610046386719,-47.99116516113281,-714.9346313476562,1,,,,,,,,,,,,,
,311,,,,1,-2419.199951171875,-2402.5146484375,-16685.0546875,39.890647888183594,,,,,,,,,
0.01,319,,,,,,,,,,,,,,,,,
,319,69.72322845458984,70.24772644042969,-524.4954833984375,1,,,,,,,,,,,,,
0.01,339,,,,,,,,,,,,,,,,,
,339,65.05305480957031,65.75924682617188,-706.18896484375,1,,,,,,,,,,,,,
0.01,359,,,,,,,,,,,,,,,,,
,359,-167.6176300048828,-166.8451690673828,-772.46142578125,1,,,,,,,,,,,,,
0.01,379,,,,,,,,,,,,,,,,,
,379,-205.40760803222656,-204.53378295898438,-873.8202514648438,1,,,,,,,,,,,,,
0.01,399,,,,,,,,,,,,,,,,,
,399,-24.035919189453125,-23.36761474609375,-668.3038330078125,1,,,,,,,,,,,,,
,415,,,,1,-3508.92529296875,-3490.8125,-18112.728515625,39.912147521972656,,,,,,,,,
0.01,419,,,,,,,,,,,,,,,,,
,419,2.149892807006836,2.688596725463867,-538.703857421875,2,,,,,,,,,,,,,
0.01,439,,,,,,,,,,,,,,,,,
,439,-12.550821304321289,-11.835765838623047,-715.055419921875,2,,,,,,,,,,,,,
0.01,459,,,,,,,,,,,,,,,,,
,459,-62.104000091552734,-61.54586410522461,-558.1361694335938,2,,,,,,,,,,,,,
0.01,479,,,,,,,,,,,,,,,,,
,479,15.277145385742188,15.990728378295898,-713.5828247070312,2,,,,,,,,,,,,,
0.01,499,,,,,,,,,,,,,,,,,
,499,-60.903560638427734,-60.19188690185547,-711.67333984375,2,,,,,,,,,,,,,
0.01,519,,,,,,,,,,,,,,,,,
,519,-64.1041259765625,-63.48723602294922,-616.8867797851562,2,,,,,,,,,,,,,
,519,,,,2,-3455.526611328125,-3436.8935546875,-18632.673828125,38.873802185058594,,,,,,,,,
0.01,539,,,,,,,,,,,,,,,,,
,539,110.1143798828125,110.73248291015625,-618.1062622070312,2,,,,,,,,,,,,,
0.01,559,,,,,,,,,,,,,,,,,
,559,-29.004777908325195,-28.392166137695312,-612.6122436523438,2,,,,,,,,,,,,,
0.01,579,,,,,,,,,,,,,,,,,
,579,-67.90708923339844,-66.93879699707031,-968.2930908203125,2,,,,,,,,,,,,,
0.01,599,,,,,,,,,,,,,,,,,
,599,-29.930723190307617,-29.405277252197266,-525.4451904296875,2,,,,,,,,,,,,,
0.01,619,,,,,,,,,,,,,,,,,
,619,-129.5765838623047,-128.76092529296875,-815.66357421875,2,,,,,,,,,,,,,
,623,,,,2,-3694.325927734375,-3674.784912109375,-19541.24609375,40.11378860473633,,,,,,,,,
0.01,639,,,,,,,,,,,,,,,,,
,639,-183.383056640625,-182.51263427734375,-870.4296875,3,,,,,,,,,,,,,
0.01,659,,,,,,,,,,,,,,,,,
,659,-211.9716033935547,-211.20895385742188,-762.65380859375,3,,,,,,,,,,,,,
0.01,679,,,,,,,,,,,,,,,,,
,679,-164.8402862548828,-164.109130859375,-731.153076171875,3,,,,,,,,,,,,,
0.01,699,,,,,,,,,,,,,,,,,
,699,-122.59522247314453,-121.9468765258789,-648.3449096679688,3,,,,,,,,,,,,,
0.01,719,,,,,,,,,,,,,,,,,
,719,-9.340479850769043,-8.78983211517334,-550.6474609375,3,,,,,,,,,,,,,
,727,,,,3,-3528.287109375,-3510.3984375,-17888.5859375,38.909854888916016,,,,,,,,,
0.01,739,,,,,,,,,,,,,,,,,
,739,254.3201446533203,254.85411071777344,-533.9718627929688,3,,,,,,,,,,,,,
0.01,759,,,,,,,,,,,,,,,,,
,759,6.406583309173584,7.007755279541016,-601.1717529296875,3,,,,,,,,,,,,,
0.01,779,,,,,,,,,,,,,,,,,
,779,-48.03876495361328,-47.237701416015625,-801.0643310546875,3,,,,,,,,,,,,,
0.01,799,,,,,,,,,,,,,,,,,
,799,-101.8088150024414,-101.00747680664062,-801.3361206054688,3,,,,,,,,,,,,,
0.01,819,,,,,,,,,,,,,,,,,
,819,-151.51007080078125,-150.766845703125,-743.218017578125,3,,,,,,,,,,,,,
,831,,,,3,-4110.52490234375,-4090.40380859375,-20121.203125,39.91321563720703,,,,,,,,,
0.01,839,,,,,,,,,,,,,,,,,
,839,90.77597045898438,91.36005401611328,-584.0826416015625,4,,,,,,,,,,,,,
0.01,859,,,,,,,,,,,,,,,,,
,859,-61.90137481689453,-61.14959716796875,-751.777099609375,4,,,,,,,,,,,,,
0.01,879,,,,,,,,,,,,,,,,,
,879,-92.59178924560547,-91.78487396240234,-806.913330078125,4,,,,,,,,,,,,,
0.01,899,,,,,,,,,,,,,,,,,
,899,-17.206783294677734,-16.618019104003906,-588.763916015625,4,,,,,,,,,,,,,
0.01,919,,,,,,,,,,,,,,,,,
,919,-115.1181869506836,-114.4269027709961,-691.287353515625,4,,,,,,,,,,,,,
,935,,,,4,-3521.4296875,-3502.16064453125,-19269.2265625,38.72935485839844,,,,,,,,,
0.01,939,,,,,,,,,,,,,,,,,
,939,20.59894371032715,21.252120971679688,-653.1773071289062,4,,,,,,,,,,,,,
0.01,959,,,,,,,,,,,,,,,,,
,959,43.219749450683594,43.92478561401367,-705.0374755859375,4,,,,,,,,,,,,,
0.01,979,,,,,,,,,,,,,,,,,
,979,-109.58511352539062,-108.75418853759766,-830.9283447265625,4,,,,,,,,,,,,,
0.01,999,,,,,,,,,,,,,,,,,
,999,132.03770446777344,132.42776489257812,-390.06280517578125,4,,,,,,,,,,,,,
0.01,1019,,,,,,,,,,,,,,,,,
,1019,37.18550491333008,37.853553771972656,-668.0494384765625,4,,,,,,,,,,,,,
0.01,1039,,,,,,,,,,,,,,,,,
,1039,13.485796928405762,13.966747283935547,-480.9503479003906,4,,,,,,,,,,,,,
,1039,,,,4,-4133.42724609375,-4114.3623046875,-19065.17578125,39.15258026123047,,,,,,,,,
0.01,1059,,,,,,,,,,,,,,,,,
,1059,24.986848831176758,25.432350158691406,-445.501953125,5,,,,,,,,,,,,,
0.01,1079,,,,,,,,,,,,,,,,,
,1079,-172.88394165039062,-172.17529296875,-708.6432495117188,5,,,,,,,,,,,,,
0.01,1099,,,,,,,,,,,,,,,,,
,1099,-81.2133560180664,-80.65799713134766,-555.3585205078125,5,,,,,,,,,,,,,
0.01,1119,,,,,,,,,,,,,,,,,
,1119,-56.4095573425293,-55.71640396118164,-693.15380859375,5,,,,,,,,,,,,,
0.01,1139,,,,,,,,,,,,,,,,,
